id	Non-malignant	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Claudin-low	Claudin-low	Non-malignant	Claudin-low
ENSG00000182871.13	2.202764758	2.065596135	4.717069278	0.488580015	3.031581926	0.285178942	2.806386102	3.834061464	2.448415541	1.677096561	3.019936962
ENSG00000168014.15	2.680336363	2.297572551	3.562749177	2.507971923	2.972975286	2.736313666	3.309082093	2.721953106	2.978586115	2.616665639	3.519868911
ENSG00000176244.6	0.198850859	0.620576488	1.08180517	0.476234179	1.418277407	0.576613364	1.523880024	0.524728529	1.663926098	0	0.850150929
ENSG00000134905.15	4.848508445	4.471867339	3.411477691	4.56017282	3.524004811	4.142022998	3.148882453	4.117246955	3.07130346	4.33781348	4.242189689
ENSG00000167772.10	4.879615032	2.868466923	3.105483138	4.924278248	2.148267733	6.768021836	1.699278616	3.066656612	0	5.364713536	1.808288771
ENSG00000169252.5	2.862772146	3.247657626	0.506817602	2.61958322	2.973486665	2.346601978	0.019802627	0.19062036	0.182321557	2.721295428	0.392042088
ENSG00000150907.6	1.25846099	2.903616985	1.033184483	2.263844265	0.920282753	2.000127735	0.819779831	0.270027137	1.25846099	1.91102289	0.512823626
ENSG00000143774.15	5.801332568	6.101260213	5.759784665	6.522357469	5.804833719	6.271630948	5.176375696	5.575001685	5.224240163	6.789962243	5.42596272
ENSG00000206560.9	2.920469789	2.642622396	3.565298392	3.157851123	3.579064588	3.033028058	3.826029292	3.407510744	3.688379329	2.262804223	3.490428515
ENSG00000006042.10	4.030516899	2.59076704	0.518793793	2.379546134	0.048790164	3.970103217	2.496505786	0.067658648	0.593326845	1.800058272	0.966983846
ENSG00000157106.15	2.341805806	2.010894999	3.17010566	2.210469804	2.419478844	1.85159947	3.260785228	2.443216223	3.828641396	1.345472367	2.780680892
ENSG00000178921.12	3.035914063	2.036011984	3.709417105	3.199896858	3.690128674	2.834389123	3.572907278	4.193435465	3.293612171	2.872434057	3.997099178
ENSG00000165548.9	2.821973947	3.608482517	0.270027137	2.323367632	0.009950331	1.124929597	1.924248652	0.182321557	0.774727168	3.002707887	0.470003629
ENSG00000105321.11	1.838961071	1.809926773	3.409496184	2.162172939	2.358965426	2.074429	2.932792474	3.035914063	2.824943953	2.76000994	3.365915568
ENSG00000141179.12	2.892037037	2.607861474	2.115049969	2.593761055	1.854734268	2.659559992	2.490723035	1.53686722	1.790091412	2.187174241	1.444563269
ENSG00000100316.14	7.42619782	7.849939853	7.419128753	7.669751987	7.309272605	7.469043953	6.733128045	6.866110029	7.257066175	7.859463346	7.209746979
ENSG00000185686.16	0	0	2.583242551	0	0	0	3.858622229	2.742773637	3.488292089	0	3.538056564
ENSG00000065989.14	0.727548607	0.246860078	3.90841651	0.385262401	2.69934576	0.451075619	2.401525041	2.710713319	0.598836501	0.959350221	2.840831312
ENSG00000113645.12	2.992226134	3.104586678	1.611435915	2.654649424	2.441477092	3.259633817	2.276241118	2.549445171	1.214912744	3.424588334	2.486571929
ENSG00000111696.10	0.996948635	0.708035793	1.391281903	1.252762968	2.059238834	1.300191662	2.101692151	1.381281819	1.738710248	1.229640551	1.613429934
ENSG00000260401.1	2.02287119	2.536074936	0	0.727548607	0.405465108	1.383791231	0.148420005	0	0.058268908	2.047692843	0.019802627
ENSG00000164520.10	1.226712291	3.507956918	0.482426149	3.022860941	2.083184528	2.202764758	0.31481074	0	0.19062036	2.48240352	0.722705983
ENSG00000115183.12	2.754933787	2.338917022	1.619388243	2.541601993	1.766441661	2.256541154	2.381396273	1.806648082	2.13771045	2.383242996	1.864080131
ENSG00000164692.16	0.086177696	0.570979547	6.079475424	0.009950331	0	0.019802627	5.259524562	6.713442109	5.327147748	0.039220713	7.335040586
ENSG00000101493.9	1.781709133	2.410542234	0.746687947	1.605429891	1.391281903	2.18492705	1.479329227	1.011600912	0.741937345	1.508511994	1.115141591
ENSG00000124459.10	1.137833002	1.036736885	1.591273942	1.483874689	2.33408376	1.613429934	2.529720666	2.77570885	1.526056303	1.091923301	2.332143895
ENSG00000151067.19	0	0.173953307	2.282382386	0	0.048790164	0.067658648	1.425515074	2.054123734	2.398803951	0	2.1102132
ENSG00000168395.13	2.68716699	2.14710019	3.428488242	2.32532458	2.829677689	2.304583096	2.710713319	2.556451817	2.937573359	2.171336806	2.874129452
ENSG00000168411.12	3.280159053	2.584751985	3.162093811	2.978077338	4.176231722	2.609334228	3.531055369	3.754667195	3.739810183	2.978077338	3.272227
ENSG00000226742.3	3.08236858	3.526066364	1.756132292	2.902519892	2.588515632	3.228033763	2.445819261	1.5518088	0.982078472	2.479056236	0.620576488
ENSG00000256940.1	4.547223226	4.799831955	2.810606789	3.510649515	2.821378886	4.109068958	1.798404012	3.087399462	3.231594597	3.577389078	3.353406718
ENSG00000138772.11	4.283172683	3.995996439	0	4.571406556	4.12503541	5.065123479	2.174751721	0.131028262	0.285178942	2.749192144	0.727548607
ENSG00000247572.6	1.223775432	1.348073148	2.074429	1.01523068	1.316408234	0.928219303	1.915450942	1.456286733	1.60743591	1.305626458	2.016235466
ENSG00000102181.18	2.671386217	2.457877977	3.711863291	3.238678452	3.773909703	2.406043801	3.138966442	3.953356869	3.511843902	2.124653885	2.884241898
ENSG00000157014.9	2.859339649	2.48490665	3.172203417	2.90526037	3.224857897	2.925846146	3.666633845	3.276012016	3.053529372	2.667228207	2.998229154
ENSG00000077235.16	3.659965444	3.261935314	4.017103482	3.307252935	3.867025639	3.340739413	3.738145695	3.689129423	3.687628672	3.493472658	3.596490005
ENSG00000108349.13	3.340385242	3.093312602	3.532517999	3.299164656	3.724246598	3.100992784	3.864512023	3.39618484	3.596215769	3.411147713	3.458207636
ENSG00000197497.9	0.131028262	0.173953307	0.609765572	0.148420005	0.350656872	0.173953307	1.463255402	1.508511994	1.60743591	0	1.040276712
ENSG00000237512.5	2.125847914	2.006870849	0.207014169	0.770108222	0	0.978326123	0	0	0	1.432700734	0
ENSG00000269131.1	2.253394849	2.000127735	2.809402695	2.376764491	2.626840146	2.033397603	2.16791019	2.454447442	2.713369363	2.046401688	2.697326238
ENSG00000102349.13	1.396244692	2.541601993	1.373715579	1.680827909	0.506817602	1.617406082	0.2390169	0	0.139761942	0.932164081	0.029558802
ENSG00000105088.7	0	1.595338988	3.251923679	0	0.576613364	0	3.08876714	2.029463172	3.606041176	0.712949808	2.291524146
ENSG00000116132.10	0	0.254642218	3.408503957	0	0.444685821	1.220829921	1.880990603	3.610377226	4.056642695	0	4.336506119
ENSG00000165046.11	3.02140002	2.284421122	1.047318994	3.646754528	2.971439581	3.781002743	1.756132292	0.985816795	1.208960346	3.154443965	2.163323026
ENSG00000075702.15	2.221375038	1.105256831	3.188416617	2.449279472	3.478158423	1.800058272	3.413455279	2.882003508	3.393837027	2.67896462	3.830161979
ENSG00000181472.4	1.495148766	1.788420568	2.484072969	2.333114298	2.779440197	1.70837786	2.457877977	2.740840024	2.563409711	2.047692843	2.288486169
ENSG00000157693.13	2.029463172	1.345472367	2.980110893	1.832581464	2.006870849	1.675225653	2.561095788	2.943385793	1.987874348	1.332366019	2.280339484
ENSG00000080815.17	3.202339856	3.399195379	3.415100287	3.422958873	3.063390922	3.607940512	3.02431973	2.754297452	2.716679528	3.591542221	2.918311127
ENSG00000120802.12	3.059645599	2.811809435	3.403527997	3.432372999	4.683519152	2.585505848	4.459681879	4.174541104	4.435093356	3.560477739	3.5094537
ENSG00000162641.17	1.098612289	1.220829921	1.269760545	1.264126727	0.482426149	1.486139696	0.2390169	0.652325186	0.029558802	1.300191662	0.431782416
ENSG00000134684.9	4.29674104	3.441379171	5.310492942	4.037421415	4.187075661	4.035302022	5.039093167	4.621338767	5.102059144	4.164026085	4.555139252
ENSG00000196466.9	0.039220713	0	0.500775288	0.418710335	0.727548607	0.392042088	0.985816795	0.854415328	1.217875709	0.076961041	0.329303747
ENSG00000109452.11	2.983659692	2.075684493	2.005525859	2.164471791	1.560247668	2.778819272	0.737164066	1.669591835	0.048790164	2.498151877	1.378766095
ENSG00000262160.1	1.064710737	1.556037136	0	1.286474026	0	0.392042088	0.009950331	0	0.536493371	1.715598108	0
ENSG00000197256.9	3.598681186	2.770085592	4.846310814	3.381674715	4.350793932	3.87286629	4.023385473	4.229166788	3.688879454	3.255014871	5.022497987
ENSG00000070190.11	1.842135677	1.859418118	0	1.199964783	0	2.647592232	0.067658648	0	0.139761942	0.862889955	0.131028262
ENSG00000138443.14	3.2820384	2.371177884	4.296060166	2.894253105	3.373826185	3.096029995	4.058717385	3.66047998	3.45946629	2.347558459	3.372454913
ENSG00000132357.12	0.920282753	1.147402453	0	1.646733697	1.190887565	2.014903021	0.698134722	0	0.131028262	1.128171091	0.165514438
ENSG00000160469.15	1.530394705	0.810930216	2.416806237	0.285178942	2.551786179	1.686398954	2.314513664	2.204972264	1.625311262	0.867100488	2.249184316
ENSG00000271270.4	0.378436436	0.300104592	2.525728644	0.122217633	0.431782416	0.122217633	2.063058062	1.220829921	2.766947842	0	1.609437912
ENSG00000135423.11	1.613429934	2.055404964	0.246860078	1.871802177	0.615185639	0.604315967	0	0.067658648	0.667829373	1.249901736	0.048790164
ENSG00000111679.15	3.188004161	3.073156171	0.223143551	2.862772146	1.774952351	2.952302716	0.357674444	0.131028262	2.879198457	3.08190997	0.254642218
ENSG00000128591.14	0.647103242	0.019802627	3.669696635	0.336472237	3.724005256	0.3074847	2.882563575	0.819779831	2.164471791	0.277631737	5.224886088
ENSG00000185479.5	2.499795262	5.146098154	0.131028262	3.284663565	0	6.999705274	0.148420005	0	4.087319947	6.738756578	0.039220713
ENSG00000144746.6	3.97724879	4.227417516	4.020339149	3.856298857	3.455369861	4.539564429	3.203559121	3.332561589	3.552486829	3.926911618	3.368329778
ENSG00000279767.1	1.803358605	1.300191662	1.32972401	1.427916036	0	1.30833282	0.009950331	0	1.026041596	2.136530509	0.78845736
ENSG00000197496.5	0.688134639	0.048790164	1.972691172	0.019802627	0.506817602	0	1.638996715	0.779324877	0.959350221	0.122217633	1.01523068
ENSG00000086062.11	3.808216837	4.59511985	3.412796518	4.017463518	3.072693315	4.888994828	3.0194488	3.994155835	3.665098925	4.535069558	3.494080376
ENSG00000241217.3	0	0	0.797507196	0	0	0	1.196948189	0.783901544	0.75612198	0	0.966983846
ENSG00000151025.9	0	0	0.173953307	0	1.160020917	0	1.44926916	0.982078472	0.871293366	0	0.494696242
ENSG00000259207.6	0.058268908	0	0.506817602	0.048790164	1.115141591	1.208960346	2.48490665	1.834180185	1.809926773	0.262364264	2.060513532
ENSG00000148303.15	7.645880605	7.824857681	7.231221879	7.554957993	7.448409571	7.778152846	7.205449562	7.588531251	7.533458388	8.024577424	7.037545934
ENSG00000180626.9	0.457424847	0.615185639	1.252762968	0.139761942	0.548121409	0.932164081	1.671473303	2.039920784	1.601405741	0.165514438	1.202972304
ENSG00000144635.7	2.963209082	2.458733775	3.606041176	2.903616985	3.338612506	3.095125017	3.237108593	3.307252935	3.394843908	2.940219564	3.379973745
ENSG00000198358.4	0.246860078	0.270027137	0.444685821	0.254642218	0.425267735	0.198850859	0.625938431	0.254642218	0.774727168	0	0.604315967
ENSG00000152977.8	0	0	3.077312261	0	0	0	2.164471791	3.24376354	2.747911735	0	1.990610328
ENSG00000242259.7	2.685804592	2.785628336	3.19047635	2.496505786	2.918311127	2.401525041	3.0189604	2.607124283	2.939690883	2.336019869	3.170945291
ENSG00000177721.4	0.207014169	0.09531018	1.587192303	0.157003749	1.141033005	0.157003749	0.97455964	1.026041596	0.270027137	0.086177696	0.703097511
ENSG00000108298.8	7.703819994	7.872691403	7.489428853	7.694820762	7.821538871	7.828496095	7.344441238	7.247415286	7.295124303	8.171610783	7.269637641
ENSG00000151136.13	1.208960346	1.713797928	0.470003629	0.75612198	0.019802627	2.060513532	0.262364264	0	0.845868268	1.022450928	0.009950331
ENSG00000112208.11	0.625938431	0.148420005	1.701105101	0.970778917	2.162172939	0.904218151	1.778336449	2.602689685	1.238374231	1.398716881	1.512927012
ENSG00000229117.7	8.436020012	8.565144909	7.707813273	8.071562124	8.082775987	8.292478406	7.81177098	7.873826161	8.265886763	8.654334311	7.686405616
ENSG00000058272.14	2.773213527	2.669309373	2.685804592	2.786861382	3.408834809	2.585505848	3.716737782	3.20720802	3.600594539	2.143589362	3.081451149
ENSG00000105193.7	8.041383942	7.993971047	7.707786314	8.054741772	7.878011332	8.158521971	7.328260055	7.60542223	7.221141647	8.338367916	7.938566842
ENSG00000137770.12	2.867330559	2.188295947	3.45946629	2.546315278	2.958549482	1.838961071	3.307985	3.390136434	3.308350831	2.329227024	2.562638998
ENSG00000124783.11	3.425239376	3.706719372	4.270536259	3.96499489	4.113983777	4.122121843	4.883937641	4.487512143	5.105521141	3.638375322	4.184032908
ENSG00000151726.12	3.581294243	4.202750436	2.116255515	3.176803048	2.537657215	3.63072054	1.795087259	2.685804592	3.389462125	3.04690056	1.985130862
ENSG00000223875.2	0.086177696	0	0.262364264	0.198850859	0.989541194	0.067658648	0.620576488	0.587786665	1.391281903	0	1.247032294
ENSG00000213297.7	0	0	0.231111721	0	0.774727168	0.518793793	1.319085611	1.184789985	1.388791241	0	0.559615788
ENSG00000168646.11	0.385262401	0.518793793	1.808288771	0	1.190887565	0.086177696	0.765467842	2.406043801	0.792992516	0.277631737	1.220829921
ENSG00000113391.15	1.264126727	1.74745921	2.32238772	1.891604804	1.642872689	1.446918983	2.370243741	2.237513096	2.202764758	1.558144618	2.026831591
ENSG00000260912.1	1.101940079	0.891998039	0	0.647103242	0.148420005	0.39877612	0.39877612	0.029558802	0.593326845	0.828551818	0.148420005
ENSG00000225614.2	0.173953307	0	1.470175845	0	0	0	1.319085611	1.022450928	0.904218151	0	1.141033005
ENSG00000143850.11	2.430978308	3.661508257	0.231111721	2.880882432	2.621765833	1.822935087	0.048790164	0.292669614	0.270027137	1.803358605	0.418710335
ENSG00000176890.14	4.944851554	4.180828022	4.687487228	4.615615444	5.706512079	4.200055017	5.320616874	5.190286622	5.252378135	3.881769962	5.163814073
ENSG00000102241.10	3.064325065	2.588515632	2.929592471	2.909629575	3.602776755	3.028683374	3.950281718	3.90479696	4.150252194	2.298577072	3.249211025
ENSG00000224635.1	0.300104592	0.262364264	0.357674444	0.173953307	0.542324291	0.21511138	0.90016135	0.774727168	0.548121409	0	0.343589704
ENSG00000137269.13	1.5518088	1.894616855	1.780024213	2.05284086	1.446918983	1.981001469	0.966983846	1.463255402	1.355835154	1.922787732	1.029619417
ENSG00000280693.1	0.636576829	1.118414916	0	2.249184316	0.113328685	1.682688374	0	0	0.067658648	1.501852702	0
ENSG00000153294.10	1.805004696	3.023347441	0	1.011600912	0	2.073171929	0.019802627	0	0	1.300191662	0.182321557
ENSG00000162783.10	2.863913699	2.530517161	1.383791231	3.124125488	2.836150204	3.06712227	1.967112357	1.558144618	1.316408234	3.533978493	2.48823444
ENSG00000204634.11	3.473207918	3.821660565	2.225704049	3.277144733	2.607124283	2.90690106	1.761300262	1.850028377	3.126760536	2.825536897	2.098017927
ENSG00000157350.11	2.004179057	1.211940974	3.386422096	1.824549292	2.957511061	2.39059597	2.921008727	3.040705639	2.059238834	2.128231706	2.829677689
ENSG00000152229.17	3.028683374	3.068982735	0.364643114	2.74598804	0.548121409	2.159868791	1.684545385	1.773255998	1.713797928	1.763017	1.506297154
ENSG00000169247.10	1.456286733	1.78339122	1.319085611	2.020222182	1.337629189	1.58514522	0.425267735	0.625938431	0.667829373	1.867176109	1.44926916
ENSG00000157600.10	3.235536266	2.823757009	1.803358605	3.065258336	2.313525033	3.415100287	2.411439498	3.000719815	2.654649424	3.281662813	1.729884066
ENSG00000257556.1	2.026831591	1.969905655	0.329303747	1.316408234	0.385262401	1.870262531	0.662687973	0.845868268	0.277631737	0.703097511	0
ENSG00000149781.11	0.542324291	NA	1.479329227	0.207014169	1.156881197	NA	1.391281903	0.262364264	1.047318994	0.246860078	0.879626748
ENSG00000158716.7	3.947390149	4.765672083	4.025530246	4.841190475	4.204692619	4.566741159	3.465423354	2.605648267	3.505857652	4.700207601	2.696652156
ENSG00000100300.16	6.51395685	6.506038138	5.268837061	6.288044416	5.955992798	6.666460486	3.792563565	5.318708056	4.702206148	6.533672552	5.664937691
ENSG00000162522.9	4.127779338	4.437224795	2.573375298	3.307619035	2.251291799	3.763986927	3.339676525	3.208825489	2.158714723	3.456947397	3.115291509
ENSG00000267069.1	0.641853886	0.896088025	0	0.2390169	0	0.932164081	0	0	0	0.559615788	0
ENSG00000275441.1	0.598836501	0.488580015	0.858661619	0.300104592	0.850150929	0	0.828551818	1.047318994	1.153731588	0	0.405465108
ENSG00000101210.9	2.738902665	0.703097511	3.625673378	0.405465108	4.225080384	0.246860078	4.098004523	2.654649424	1.373715579	1.238374231	4.826632325
ENSG00000165282.12	3.07176696	2.939690883	2.57184858	3.096482177	2.994231147	3.064791809	2.293544348	2.592265168	2.408745289	3.136797714	2.813010637
ENSG00000176532.3	3.042138646	1.075002423	0	1.583093937	0.139761942	2.574137784	0.029558802	0	0	1.467874348	0.113328685
ENSG00000157927.15	0.810930216	0	1.971299383	0.009950331	1.098612289	0	1.247032294	0.722705983	0.722705983	0.182321557	0.774727168
ENSG00000163694.13	1.986503546	1.818076778	0.343589704	0.947789399	0.867100488	2.281361457	1.08180517	0.048790164	0.978326123	1.396244692	0.39877612
ENSG00000165801.8	2.45530618	1.137833002	3.644927567	1.660131027	2.135349174	1.790091412	2.193885676	2.851284369	3.313822302	1.393766376	2.94811642
ENSG00000105427.8	2.773213527	4.067829457	1.572773928	2.032087845	1.996059933	2.263844265	0.139761942	1.690095815	0.672944473	2.77570885	0.712949808
ENSG00000249641.2	1.456286733	2.547881449	NA	1.795087259	NA	0.837247525	0.157003749	0.593326845	0.048790164	1.118414916	0
ENSG00000157483.7	4.222297927	4.435685878	3.300640127	4.096342565	2.846071499	4.141705134	2.263844265	3.823628855	3.753964701	4.305820309	3.268427604
ENSG00000106617.12	3.832113622	4.175617282	3.806440243	4.433076149	3.203559121	4.044103346	3.261168737	2.634762405	2.419478844	3.388112142	2.39059597
ENSG00000169914.5	1.1442228	0.698134722	0.854415328	0.841567186	1.58514522	0.542324291	2.005525859	1.17557333	1.492904096	0.329303747	1.635105659
ENSG00000214087.7	3.310177983	3.051639905	4.163092959	3.24220165	3.851210866	3.69037833	4.120174739	3.517794529	3.789177175	3.461978854	3.762826699
ENSG00000273361.1	1.887069649	1.355835154	1.348073148	1.368639426	1.16938136	1.785070481	0	0	0.198850859	2.079441542	1.026041596
ENSG00000080986.11	3.081451149	2.342766883	3.257711849	2.7631695	3.850998304	1.848454813	4.06834276	2.987195943	3.938470175	2.416806237	2.968874819
ENSG00000070404.8	4.876646654	4.549446037	3.9213791	4.670676988	2.687847494	5.573294067	3.340739413	3.531933204	2.45530618	5.436425769	4.941428114
ENSG00000136490.7	1.01523068	0.058268908	1.470175845	0.277631737	1.071583616	0.810930216	2.432735777	1.589235205	0.845868268	0.425267735	1.729884066
ENSG00000176597.10	2.1102132	2.796671393	0.039220713	3.042615859	1.371180723	3.280911216	1.894616855	2.52332576	1.085189268	2.635479508	0.698134722
ENSG00000112320.10	0.076961041	0	0.978326123	0.048790164	0.667829373	0	0.270027137	0.470003629	1.141033005	0.198850859	0.425267735
ENSG00000159231.5	2.107786015	1.740466175	2.439734931	1.786746927	2.64900766	2.07819076	1.900613874	2.920469789	2.98214032	1.937301775	2.778819272
ENSG00000144452.13	1.415853163	2.768204124	0	2.138889	0	1.208960346	0.029558802	0.048790164	0.019802627	0.993251773	0.029558802
ENSG00000171940.12	2.17702187	2.373975089	3.208421367	2.179286877	2.42568729	2.307572635	3.142858338	3.371425223	3.2820384	2.186051277	2.473171394
ENSG00000135069.12	3.572626497	3.260785228	5.007430163	3.60631273	3.960050974	2.589266665	4.506233438	4.301358732	4.807621114	3.788045826	3.728580821
ENSG00000171681.11	1.876406943	2.174751721	2.925846146	2.18492705	2.464703942	1.846878768	3.05116698	2.51041194	3.291382516	2.117459609	2.207174908
ENSG00000100147.12	1.867176109	1.294727168	2.055404964	1.413423029	2.05796251	1.530394705	2.289499853	1.519513205	1.95586048	1.353254507	2.209372711
ENSG00000130598.14	5.765034351	5.403847868	0	4.416186486	0.148420005	1.576914721	0	0	0	2.942858784	0
ENSG00000105755.6	4.849996948	5.614404664	4.419201988	4.957656369	3.833196225	5.170427175	2.771963527	4.860509836	2.663052835	5.337441921	3.585184218
ENSG00000197147.11	0.431782416	1.043804052	1.924248652	0.672944473	1.60341984	1.196948189	1.652497402	1.302912752	2.010894999	0.783901544	0.924258902
ENSG00000166704.10	0	0	2.115049969	0.412109651	0.783901544	1.075002423	1.987874348	1.673351238	1.497388409	0.819779831	1.061256502
ENSG00000197062.10	0.982078472	1.291983682	2.83085763	1.300191662	1.803358605	1.226712291	2.444952334	1.903598951	2.224623552	1.922787732	1.735189118
ENSG00000168137.14	3.409826708	3.311272674	3.794589909	3.309447523	3.553346059	3.204371139	4.337029269	3.925531355	3.911422825	3.016024977	3.376563101
ENSG00000237491.7	0.576613364	1.420695788	2.683074215	1.085189268	1.470175845	0.207014169	1.85159947	1.593308531	2.327277706	0	1.342864803
ENSG00000280088.1	0.371563556	0.482426149	0.97455964	0.431782416	1.235471471	0.751416089	1.00063188	0.978326123	1.121677562	0.854415328	0.727548607
ENSG00000130844.15	0	0	2.724579503	0.336472237	0.182321557	1.252762968	2.522523513	2.394252282	1.87946505	0	1.790091412
ENSG00000111424.9	3.427189962	2.862200881	1.499623046	3.227240741	2.213753879	3.03783345	2.377692565	0.774727168	2.658159431	3.809547214	2.590017134
ENSG00000163293.10	1.974081026	2.151762203	1.238374231	2.162172939	1.713797928	1.166270937	0.587786665	0.350656872	0.277631737	1.635105659	0.364643114
ENSG00000010278.10	5.819400205	5.831677178	4.630252966	4.975629685	5.233458794	5.321545493	3.389462125	2.029463172	2.74598804	5.856274637	2.932792474
ENSG00000160190.12	2.342766883	1.499623046	1.121677562	2.402430428	2.307572635	2.660259537	0.609765572	0.955511445	0.231111721	2.434490164	0.039220713
ENSG00000172888.10	2.008214032	1.8017098	2.085672091	1.638996715	2.134166441	1.935859813	2.612273246	2.504709277	2.257587727	1.32175584	2.155244505
ENSG00000125848.9	3.132882112	4.439823733	0.039220713	2.579458967	0.019802627	2.963209082	0.636576829	0	1.662030363	1.111857515	0.31481074
ENSG00000113810.14	3.677818507	2.804571768	4.1765388	3.727619282	4.191773708	2.358965426	4.991860139	4.171305603	5.127351094	3.571221411	4.079400115
ENSG00000187193.8	5.492443969	6.289622802	5.27494638	5.143066081	4.800654729	5.614514007	4.832465108	4.319885238	3.234749174	6.299261698	4.539671204
ENSG00000073849.13	1.360976553	2.863343086	1.193922468	1.729884066	0.91228271	1.568615918	0.678033543	0.688134639	0.076961041	2.616665639	0.593326845
ENSG00000102359.5	2.48490665	2.609334228	1.609437912	2.002830439	1.00063188	2.418588769	1.541159072	0.254642218	1.396244692	1.786746927	1.832581464
ENSG00000113595.13	1.401182974	1.111857515	2.183801557	1.345472367	1.888583654	1.510721939	1.72455072	1.719188776	1.446918983	1.101940079	1.570697084
ENSG00000166535.18	2.993229143	4.116106054	0	0.797507196	0.009950331	2.780060737	0.029558802	0	0.009950331	3.529883723	0.039220713
ENSG00000137486.15	0.438254931	1.335001067	1.327075001	1.255616037	2.848391686	1.184789985	1.763017	1.619388243	2.154085085	0.959350221	2.570319528
ENSG00000142961.13	2.406945108	2.468099531	1.665818246	1.731655545	1.202972304	2.833801406	0.982078472	1.278152203	1.908059925	1.998773639	1.541159072
ENSG00000173153.12	3.907814161	4.995657011	3.974434266	4.191320021	3.602231647	4.250350663	2.725890119	3.205587931	3.215670694	4.400480313	3.89345162
ENSG00000198795.9	0.009950331	0	2.615934912	0	1.640936579	0	0.703097511	2.53449015	2.978586115	0	0.559615788
ENSG00000244694.6	0.770108222	1.17557333	0.029558802	1.156881197	0.182321557	0.920282753	0.277631737	0.148420005	0.470003629	0.412109651	0.457424847
ENSG00000240370.5	1.427916036	1.071583616	2.782539053	1.423108334	1.759580571	1.477048724	1.829376333	2.074429	2.586259144	1.786746927	1.945910149
ENSG00000141279.14	4.219948784	4.656243456	3.464797963	4.00113218	3.715764783	4.283034685	4.185707568	3.790081335	3.553632305	4.290322445	3.008648499
ENSG00000177679.15	0.262364264	0.246860078	1.088561953	0.405465108	0.815364813	0	1.232560261	1.324418957	0.565313809	0	2.350422422
ENSG00000140254.11	1.722766598	3.736240025	0.21511138	1.319085611	0	1.931521412	0.058268908	0	0.048790164	1.935859813	0
ENSG00000121274.11	1.74745921	1.358409158	1.902107526	1.704748092	1.998773639	1.269760545	2.199444334	1.733423892	2.239645293	1.319085611	1.688249093
ENSG00000170348.7	5.528158439	5.416278164	5.081776966	5.229556611	4.683981366	5.483551345	5.320519075	4.761575465	5.26662028	5.614951261	4.72366408
ENSG00000165995.17	0.371563556	0.048790164	0.828551818	0.019802627	0.113328685	0.231111721	0.862889955	0.940007258	0.463734016	0	0.832909123
ENSG00000149311.16	1.853168097	1.226712291	2.613739522	1.899117988	2.123458427	0.924258902	2.332143895	2.150598736	2.495681723	1.166270937	1.962907725
ENSG00000237649.6	3.226050029	3.087399462	4.352340324	3.402529827	4.56995743	2.853015971	4.262257253	4.150094577	4.135806352	4.07973841	4.311470041
ENSG00000001561.6	0	0.048790164	0.438254931	0.048790164	1.160020917	0.139761942	0.832909123	1.214912744	0.21511138	0	0.598836501
ENSG00000233461.4	2.939161922	3.787592927	2.664446564	4.39210072	2.648300197	3.770689829	3.240245851	1.996059933	3.251923679	3.993787307	2.2782924
ENSG00000196876.12	0.104360015	0.009950331	0.593326845	0.139761942	0	0	0.978326123	0.693147181	0.797507196	0	0.688134639
ENSG00000077942.16	5.916417673	4.025173103	1.990610328	4.684628107	1.278152203	4.895897617	3.581015808	2.33408376	2.937043277	4.345751579	4.513931706
ENSG00000111186.11	1.556037136	1.220829921	3.809325607	0.518793793	2.615934912	0.518793793	1.953027617	4.481079801	1.576914721	1.350667183	4.367293635
ENSG00000018610.12	2.80819715	2.543961413	2.808800104	2.223541886	2.999226163	2.277267285	3.916811522	3.553346059	3.165475048	1.701105101	2.785011242
ENSG00000147394.17	2.926382195	3.93456697	0.891998039	3.010128154	3.311637305	4.039888376	1.32972401	1.286474026	2.542389085	3.555062306	0.19062036
ENSG00000106789.11	1.521698998	0.928219303	0.246860078	2.353278207	1.337629189	1.906575144	1.131402111	0.357674444	0.300104592	2.406945108	0.19062036
ENSG00000160049.10	3.670206189	2.994731773	4.541378053	3.201526187	3.917607384	2.779440197	3.358985533	4.349503443	3.779862102	3.326114576	3.913222286
ENSG00000185760.14	0.985816795	0.31481074	1.444563269	1.574846468	1.909542505	0.438254931	1.680827909	2.33408376	1.876406943	1.057790294	2.020222182
ENSG00000162521.17	4.364753306	4.094344562	5.251749731	4.262539022	4.548917244	4.035478809	5.136092511	5.508537773	5.015092015	4.344194956	4.330601753
ENSG00000118640.9	5.017544702	5.445788646	0.329303747	5.104247063	4.725704988	4.743713995	3.418054499	0.165514438	1.578978705	5.172300526	0.113328685
ENSG00000203879.10	4.189957726	4.166510173	5.63303807	4.180369342	4.788740962	4.699388861	4.895972386	5.403937848	4.515026636	4.093344062	4.731714727
ENSG00000149273.13	7.729168138	7.840667112	7.751793547	7.836203804	7.547406742	7.769589825	6.960119999	7.38902644	7.03095473	8.318339733	7.374177503
ENSG00000162636.14	0.542324291	0.717839793	1.396244692	0.405465108	2.740840024	0.737164066	2.378619779	1.30833282	1.244154594	0.131028262	1.00795792
ENSG00000188015.8	3.692871475	3.696847624	1.467874348	4.059753117	2.611539301	3.103689415	3.183041372	1.521698998	2.013568798	3.75630443	3.25617161
